Week Number,Job,Assembly,Assembly Description,Qty,Schedule_Group,Department Class,Department,OP_SEQ_NUM,OPERATION_DESCRIPTION,RESOURCE_OPERATIONS_SEQ,RESOURCE_CODE,DESCRIPTION,Usage,Qty Per Hour,Run Time Min,Run Time Hours,Operation Start Date,Operation Completion Date,Paint_Code,NVL(REQ.REQLIST;'NODEMANDFOUND'),SCHED_FLAG
14,3656738,911565,TTB1840 HANDLE ASSEMBLY.36V,83,VAC D SUBS WK 14-2022,FLOORCARE,TTHANDCELL,110,TT HANDLE ASSY,20,TTHANDLINE,TWIN TEC HANDLE ASSEMBLY LINE,0.266667,3.75,1328,22.13,04/04/2022 08:00,06/04/2022 14:54,,TT1840PRPB=83,Next
13,3656739,913457,WV AP/PH HANDLE & COVER 2-SWITCH 3 POLE 16A (SOCKET) V17/V82,10,CSS B13 WK 14-2022,CSS B13,HANDLECELL,110,HANDLE BASE ASSEMBLY CELL,30,HAND CELL,HANDLE BASE ASSEMBLY CELL,0.01,100,6,0.1,31/03/2022 08:00,31/03/2022 08:12,,PREP-C1=2,Yes
14,3656740,913954,PSP/VNP/PRP SWITCH HOUSING ASSEMBLY,2301,CSS B13 WK 14-2022,CSS B13,PODS CELL,110,POD CELL,30,POD CELL,CSS POD CELL,0.020833,48,2876.25,47.94,31/03/2022 08:00,06/04/2022 07:32,,S1 LOOMS=4602,Yes
14,3656741,913889,DECK CASTING PROCESSED PAINTED SILVER,250,PAINT CELL WK 14-2022,PAINT SHOP,PAINT CELL,110,PAINT BOOTH SILVER,30,LRGBOOTH01,SILVER PAINT ONLY,0.005,200,75,1.25,04/04/2022 08:00,04/04/2022 09:15,222067,No Demand found,Yes
14,3656742,904691,"650 TWINTEC ALUMINIUM FLOOR TOOL (38MM HOSE,RED TRIM, SERILOR BLADES)(SPARE ITEM)",2,Manu Service WK 14-2022,FLOORCARE,TTECFTCELL,110,TT FLOOR TOOL ASSY,20,TTFTCELL,TWIN TEC FLOOR TOOL CELL,0.166667,6,20,0.33,04/04/2022 08:00,04/04/2022 08:21,,No Demand found,Next
13,3656743,910745,RIGHT HAND STAINLESS STEEL UPRIGHT TUBE ASSEMBLY,10,METAL SHOP WK 14-2022,METAL SHOP,1MP0052,110,DOUBLE REDUCING MACHINE,30,1MP0052,DOUBLE REDUCING MACHINE,0.004167,240,2.5,0.04,31/03/2022 08:00,31/03/2022 08:08,,WELD DEPT=10,Yes
13,3656743,910745,RIGHT HAND STAINLESS STEEL UPRIGHT TUBE ASSEMBLY,10,METAL SHOP WK 14-2022,METAL SHOP,1MP0055,120,AVA-MATIC CASTOR INSERTING MACHINE,30,1MP0055,AVA-MATIC CASTOR INSERTING MACHINE,0.004167,240,2.5,0.04,31/03/2022 08:08,31/03/2022 08:16,,WELD DEPT=10,Yes
13,3656744,913565,NUC244 LEFT & RIGHT HAND LINK ARM ASSEMBLY,350,CSS B13 WK 14-2022,CSS B13,FTOOL CELL,110,CSS FLOOR TOOL CELL,30,FTOOL CELL,CSS FLOOTOOL CELL,0.031746,31.5,666.67,11.11,31/03/2022 08:00,01/04/2022 11:27,,244 STAGE1=441,Yes
13,3656745,902988,230V/24V/10 AMP HF NORD CHARGER (PROCESSED 185MM LONG WIRING),11,CSS B13 WK 14-2022,CSS B13,WIRE CELL,110,BENCH FOR MANUAL OPERATIONS,30,WIREBENCH,BENCH FOR MANUAL OPERATIONS,0.088889,11.25,58.67,0.98,31/03/2022 08:00,31/03/2022 09:04,,TT6055PREP=5,Yes
13,3656746,903861,MOPMATIC TOGGLE ASSEMBLY,561,CSS B13 WK 14-2022,CSS B13,BOARD CELL,110,BOARD CELL,30,BOARD CELL,CSS BOARD CELL,0.007692,130,258.92,4.32,31/03/2022 08:00,31/03/2022 10:15,,BOARD CELL=42,Yes
13,3656747,338790,HANDLE FRAME WELD ASSEMBLY(MILD STEEL) PAINTED SILVER,36,METAL_WELD WK 14-2022,METAL SHOP,WELD DEPT,110,MANUAL WELD,30,MANWELD01,MIG WELDING BAYS,0.069735,14.34,150.63,2.51,31/03/2022 08:00,31/03/2022 08:42,222067,LINEFEED=36,Yes
13,3656747,338790,HANDLE FRAME WELD ASSEMBLY(MILD STEEL) PAINTED SILVER,36,METAL_WELD WK 14-2022,PAINT SHOP,PAINT CELL,120,PAINT BOOTH SILVER,30,LRGBOOTH01,SILVER PAINT ONLY,0.005556,180,12,0.2,31/03/2022 08:42,31/03/2022 09:12,222067,LINEFEED=36,Yes
13,3656748,905876,LINK WIRE.RED.70.MALE MOLEX.M8 RING,77,CSS B13 WK 14-2022,CSS B13,WIRE CELL,110,BENCH FOR MANUAL OPERATIONS,30,WIREBENCH,BENCH FOR MANUAL OPERATIONS,0.02,50,92.4,1.54,31/03/2022 08:00,31/03/2022 09:38,,TTB DECK=77  TTHANDCELL=30  TTSEPRCELL=1,Yes
13,3656748,905876,LINK WIRE.RED.70.MALE MOLEX.M8 RING,77,CSS B13 WK 14-2022,CSS B13,WIRE CELL,120,AM21 MACHINES,30,AM21,AM21 MACHINES,0.02,50,92.4,1.54,31/03/2022 09:38,31/03/2022 09:57,,TTB DECK=77  TTHANDCELL=30  TTSEPRCELL=1,Yes
13,3656749,319056,L.H. HANDLE SUPPORT WELD ASSY (LESS 9MM NUTSERT HOLE) PAINTED BLACK,39,METAL_WELD WK 14-2022,METAL SHOP,WELD DEPT,110,MANUAL WELD,30,MANWELD01,MIG WELDING BAYS,0.029283,34.15,68.52,1.14,31/03/2022 08:00,31/03/2022 08:25,222001,METALASSY=1  WV470 ST01=106,Yes
